longitude_of_pickup,latitude_of_pickup,longitude_of_dropoff,latitude_of_dropoff,datetime.X1,datetime.X2,datetime.X3,weekdays
-73.978752,40.750437,-73.984,40.725537,22-10-2013,17:16:00,UTC,Tuesday
-73.874455,40.774119,-73.984216,40.748896,25-03-2014,18:02:14,UTC,Tuesday
-73.989248,40.730607,-73.990545,40.7247,21-04-2014,20:34:00,UTC,Monday
-73.978825,40.740745,-74.022602,40.634225,15-06-2011,20:05:00,UTC,Wednesday
-73.8745,40.7741,-73.9892,40.7561,06-09-2011,18:20:49,UTC,Tuesday
-73.974227,40.78894,-73.937949,40.812797,24-12-2012,01:14:12,UTC,Monday
-73.974095,40.783962,-73.951655,40.771982,30-05-2013,23:19:00,UTC,Thursday
-73.988508,40.748805,-73.981793,40.760753,10-02-2009,06:58:00,UTC,Tuesday
-73.808353,40.459543,-73.799836,40.483295,28-02-2009,12:53:36,UTC,Saturday
-73.915604,40.757763,-73.929429,40.751998,05-04-2010,13:22:22,UTC,Monday
-73.991655,40.750257,-73.984247,40.754428,17-12-2010,08:28:00,UTC,Friday
-74.000018,40.722862,-73.96342,40.771467,29-11-2013,15:19:00,UTC,Friday
-73.965827,40.792249,-73.98777,40.754198,21-11-2011,14:01:54,UTC,Monday
-74.005157,40.705574,-73.993469,40.756439,28-04-2015,18:52:05,UTC,Tuesday
-73.987222,40.741628,-73.977757,40.74853,07-08-2009,21:24:00,UTC,Friday
-73.98902,40.721793,-73.985463,40.721895,07-11-2009,17:32:00,UTC,Saturday
-73.987496,40.749686,-73.975561,40.735513,02-02-2009,17:45:30,UTC,Monday
-73.863692,40.76908,-73.970657,40.75834,13-08-2009,13:15:00,UTC,Thursday
-73.997797,40.72424,-74.00759,40.732125,20-09-2010,20:19:00,UTC,Monday
-73.974685,40.750922,-73.95417,40.764202,11-04-2009,10:19:00,UTC,Saturday
-73.998488,40.724872,-74.178468,40.689472,12-05-2011,13:24:00,UTC,Thursday
-73.954482,40.784393,-73.942207,40.790448,23-01-2012,18:27:45,UTC,Monday
-73.993966,40.728545,-74.006255,40.723369,07-01-2009,16:30:52,UTC,Wednesday
0,0,0,0,26-09-2009,09:03:27,UTC,Saturday
-73.99418,40.751143,-73.9653,40.805903,25-03-2013,12:31:38,UTC,Monday
-73.992488,40.714057,-74.003697,40.741115,13-04-2009,12:35:00,UTC,Monday
-74.014554,40.704643,-74.011231,40.710265,17-01-2010,16:29:35,UTC,Sunday
-74.012641,40.702441,-73.94747,40.672304,17-12-2010,00:33:50,UTC,Friday
-73.978292,40.75884,-73.958272,40.773945,03-03-2012,22:52:00,UTC,Saturday
-73.961368,40.774503,-73.962752,40.762407,10-11-2012,07:36:07,UTC,Saturday
-73.979453,40.76613,-73.979453,40.76613,19-09-2013,13:58:00,UTC,Thursday
-73.972475,40.756787,-74.004777,40.737572,06-06-2014,16:08:00,UTC,Friday
-73.954072,40.766047,-73.969478,40.763427,17-12-2014,09:45:00,UTC,Wednesday
-73.960971,40.765138,-73.98936,40.776696,23-05-2011,21:57:30,UTC,Monday
-73.987786,40.743965,-73.971047,40.614835,03-01-2013,18:23:25,UTC,Thursday
-73.95655,40.771252,-73.932327,40.794777,14-09-2013,13:33:00,UTC,Saturday
-74.008297,40.73772,-74.005882,40.72523,22-04-2012,16:29:00,UTC,Sunday
-73.966852,40.7606,-73.892427,40.746687,20-07-2013,22:50:00,UTC,Saturday
-73.981643,40.725315,-73.944453,40.783833,30-07-2010,14:50:00,UTC,Friday
-73.974555,40.755765,-73.991392,40.7464,24-01-2014,16:33:00,UTC,Friday
-73.991753,40.764774,-73.983765,40.77573,26-03-2015,11:27:11,UTC,Thursday
-73.988055,40.7631,-73.983028,40.776852,10-04-2010,18:04:00,UTC,Saturday
-73.966916,40.753405,-73.976666,40.756403,09-06-2010,09:05:44,UTC,Wednesday
-73.977468,40.754905,-73.949543,40.77017,04-07-2011,23:17:00,UTC,Monday
-73.999792,40.718062,-73.987795,40.719975,19-07-2013,01:13:00,UTC,Friday
-73.994242,40.751034,-73.955423,40.764256,16-09-2013,06:05:52,UTC,Monday
-73.962325,40.810287,-73.974072,40.744048,17-01-2009,14:14:00,UTC,Saturday
-73.990928,40.733955,-73.991018,40.733377,02-05-2012,09:40:00,UTC,Wednesday
-74.00836,40.714452,-73.980437,40.742657,05-01-2014,17:34:00,UTC,Sunday
-73.988152,40.75432,-73.992817,40.720005,10-01-2009,06:51:00,UTC,Saturday
-73.927954,40.752167,-73.986858,40.758749,14-10-2009,06:49:48,UTC,Wednesday
-73.971657,40.764383,-73.978303,40.758108,17-08-2011,14:27:55,UTC,Wednesday
-74.006795,40.744147,-73.987135,40.729207,24-06-2012,03:49:00,UTC,Sunday
-73.97817,40.745647,-73.97639,40.765292,20-09-2014,11:58:00,UTC,Saturday
-73.960934,40.769115,-73.98725,40.768572,12-02-2010,09:29:40,UTC,Friday
-73.989487,40.739418,-74.009793,40.714697,20-05-2013,13:00:04,UTC,Monday
-74.010401,40.749466,-74.000607,40.744085,12-04-2010,06:29:26,UTC,Monday
-73.988139,40.7749,-74.01419,40.717944,18-01-2011,12:50:28,UTC,Tuesday
-73.996062,40.743282,-74.009437,40.729062,02-03-2013,12:23:00,UTC,Saturday
0,0,0,0,06-07-2014,23:26:00,UTC,Sunday
-74.003922,40.722295,-73.983155,40.750525,26-07-2010,11:45:00,UTC,Monday
-73.956741,40.783586,-73.983271,40.763005,08-05-2011,18:20:26,UTC,Sunday
-73.986383,40.777182,-73.994083,40.766782,04-09-2012,17:13:08,UTC,Tuesday
-73.966604,40.772945,-73.984552,40.759738,22-08-2009,12:44:28,UTC,Saturday
-73.90417,40.862794,-73.90417,40.862794,25-01-2010,01:19:07,UTC,Monday
-74.005596,40.743531,-73.988753,40.743531,11-08-2012,01:30:30,UTC,Saturday
-73.97303,40.759245,-73.988002,40.75204,26-02-2009,18:52:00,UTC,Thursday
-73.974242,40.761222,-73.954185,40.763925,28-06-2014,20:59:00,UTC,Saturday
-73.987602,40.749926,-73.965914,40.762063,06-07-2009,13:21:09,UTC,Monday
-74.00591,40.735962,-73.989985,40.733215,05-05-2010,23:43:00,UTC,Wednesday
-74.00532,40.722275,-73.987195,40.760757,17-05-2013,01:29:00,UTC,Friday
-73.984177,40.737299,-73.948963,40.726149,02-03-2009,03:26:03,UTC,Monday
-73.981167,40.738083,-73.997615,40.722912,29-11-2009,12:51:00,UTC,Sunday
-73.99471,40.736547,-73.984857,40.747605,20-11-2012,19:21:00,UTC,Tuesday
-73.991707,40.727047,-74.01021,40.719947,03-05-2013,01:20:00,UTC,Friday
-73.982358,40.771827,-73.97634,40.763882,22-10-2013,21:11:00,UTC,Tuesday
-73.983697,40.738756,-74.006621,40.735031,05-11-2013,21:17:34,UTC,Tuesday
-73.982042,40.755355,-73.985544,40.738546,13-03-2014,21:45:15,UTC,Thursday
-73.979214,40.737157,-73.979214,40.737157,30-10-2010,13:46:26,UTC,Saturday
-73.953793,40.775055,-73.977208,40.764522,08-12-2010,16:17:00,UTC,Wednesday
-74.006468,40.748678,-73.987511,40.749188,30-05-2013,17:39:14,UTC,Thursday
-73.982581,40.759563,-73.982581,40.759563,15-11-2009,18:19:43,UTC,Sunday
-73.994383,40.750763,-74.008827,40.708228,09-07-2011,14:33:00,UTC,Saturday
-73.96722,40.769313,-73.966452,40.764383,24-05-2012,05:49:22,UTC,Thursday
-73.982902,40.764202,-73.985473,40.758375,30-06-2012,19:34:00,UTC,Saturday
-73.97116,40.785897,-73.981257,40.77905,13-12-2013,14:38:00,UTC,Friday
-73.972849,40.75612,-73.984515,40.757569,18-09-2012,22:59:37,UTC,Tuesday
-73.984208,40.729143,-73.971312,40.756873,30-04-2012,17:38:00,UTC,Monday
-73.870594,40.733853,-73.964607,40.75913,17-10-2012,07:46:27,UTC,Wednesday
-73.96849,40.75755,-73.91967,40.702093,16-10-2014,03:37:33,UTC,Thursday
-73.976027,40.751502,-73.992147,40.74905,01-12-2014,16:01:00,UTC,Monday
-73.978493,40.761982,-73.976112,40.750824,28-05-2015,11:34:54,UTC,Thursday
-73.998378,40.745428,-73.985427,40.763293,17-01-2009,16:00:00,UTC,Saturday
-73.987399,40.770824,-73.983307,40.762193,20-01-2010,08:15:24,UTC,Wednesday
0,0,-73.974022,40.783997,22-05-2010,20:19:00,UTC,Saturday
-73.943597,40.88551,-73.939265,40.900607,30-01-2012,12:38:00,UTC,Monday
-73.986868,40.716062,-73.984482,40.724675,08-11-2013,19:19:07,UTC,Friday
-73.993062,40.742977,-74.005833,40.730147,05-10-2012,09:21:00,UTC,Friday
-73.98918,40.74986,-74.007585,40.74083,14-02-2012,20:19:00,UTC,Tuesday
-74.014997,40.709932,-73.989968,40.729657,13-08-2013,19:52:00,UTC,Tuesday
-73.989972,40.734526,-73.978571,40.762261,23-02-2014,22:12:32,UTC,Sunday
-73.96603,40.765262,-73.991153,40.733495,28-12-2011,01:51:17,UTC,Wednesday
-73.977682,40.7425,-73.99218,40.737802,14-12-2012,07:32:00,UTC,Friday
-73.982076,40.731993,-73.975864,40.755872,25-02-2014,13:46:09,UTC,Tuesday
-73.970852,40.761975,-73.948413,40.778328,11-03-2014,18:33:29,UTC,Tuesday
-73.98784,40.721158,-74.008963,40.715677,13-01-2011,23:24:00,UTC,Thursday
-73.958375,40.781401,-73.981398,40.781406,19-10-2011,12:09:09,UTC,Wednesday
-73.97567,40.749255,-73.97625,40.788282,30-05-2012,22:54:00,UTC,Wednesday
-74.010164,40.720187,-73.994663,40.73974,10-12-2014,09:48:28,UTC,Wednesday
-73.981825,40.770498,-73.991258,40.750333,18-04-2009,07:39:00,UTC,Saturday
-73.953228,40.782793,-73.9657,40.765713,13-04-2010,15:30:00,UTC,Tuesday
-74.002368,40.730337,-73.984532,40.769817,13-08-2010,18:57:00,UTC,Friday
-73.976789,40.750206,-73.985934,40.744739,05-11-2010,23:49:19,UTC,Friday
-73.960558,40.769907,-73.951882,40.77353,22-03-2013,08:24:00,UTC,Friday
-73.998512,40.713497,-73.936295,40.752594,16-02-2015,02:22:27,UTC,Monday
-73.983278,40.72242,-73.955818,40.803872,17-07-2009,23:59:00,UTC,Friday
-73.997867,40.741223,-73.991735,40.730493,11-05-2011,18:40:28,UTC,Wednesday
-73.993487,40.757247,-0.116667,40.719212,18-03-2012,21:23:00,UTC,Sunday
-73.95626,40.778232,-73.960207,40.7713,08-12-2012,22:11:00,UTC,Saturday
-73.982422,40.776927,-73.98581,40.74747,24-01-2014,21:23:00,UTC,Friday
-73.991649,40.769582,-73.98747,40.77544,24-10-2014,15:34:45,UTC,Friday
-73.981827,40.749365,-73.978435,40.741742,24-09-2010,16:02:54,UTC,Friday
-73.978798,40.750092,-74.010109,40.703201,04-06-2015,11:05:07,UTC,Thursday
-73.970279,40.764603,-73.980648,40.770008,01-05-2009,15:59:30,UTC,Friday
-73.960832,40.761649,-73.949235,40.772937,18-08-2012,03:51:54,UTC,Saturday
-73.982032,40.770627,-73.971553,40.782128,20-11-2011,11:00:00,UTC,Sunday
-73.988697,40.747747,-73.990647,40.755573,22-06-2012,21:25:00,UTC,Friday
-73.966371,40.772079,-73.963364,40.774475,09-04-2013,12:38:32,UTC,Tuesday
-73.988173,40.759915,-74.004805,40.744725,22-02-2009,19:17:00,UTC,Sunday
-73.995263,40.760189,-74.002537,40.755194,11-08-2014,09:03:24,UTC,Monday
-73.978509,40.719945,-73.995441,40.717654,20-09-2009,11:18:11,UTC,Sunday
0,0,0,0,20-11-2011,10:46:17,UTC,Sunday
-73.985245,40.735915,-73.974157,40.751162,10-02-2013,10:46:00,UTC,Sunday
-73.982,40.73635,-73.975045,40.764095,03-07-2013,09:35:00,UTC,Wednesday
-73.983336,40.722786,-73.999969,40.719159,21-08-2009,19:38:28,UTC,Friday
-74.005345,40.737039,-73.963374,40.765986,30-09-2012,17:00:51,UTC,Sunday
-73.969772,40.789607,-73.885072,40.743067,07-09-2014,00:54:00,UTC,Sunday
-73.991252,40.695865,-73.956121,40.770469,16-07-2009,13:53:30,UTC,Thursday
-73.976757,40.764107,-73.97851,40.773287,04-05-2010,11:58:00,UTC,Tuesday
0,0,0,0,29-05-2010,13:02:00,UTC,Saturday
-73.983079,40.739686,-73.997807,40.725613,07-05-2012,08:41:00,UTC,Monday
-73.982342,40.767952,-73.962113,40.773575,10-11-2014,13:22:00,UTC,Monday
-73.98375,40.755733,-73.973545,40.764477,21-01-2012,15:40:00,UTC,Saturday
-73.991608,40.751217,-73.971733,40.749729,14-03-2015,22:18:19,UTC,Saturday
-73.971504,40.675896,-74.005257,40.719986,01-02-2015,23:12:25,UTC,Sunday
-73.97116,40.757658,-73.97979,40.754939,28-12-2009,14:31:22,UTC,Monday
-73.998136,40.735402,-73.997157,40.741611,01-10-2010,21:37:39,UTC,Friday
-74.002033,40.740322,-73.989572,40.757225,19-02-2014,00:08:00,UTC,Wednesday
-73.962757,40.769902,-73.95326,40.785733,24-10-2014,20:12:45,UTC,Friday
-73.97923,40.784792,-73.96245,40.794602,11-01-2010,15:45:44,UTC,Monday
-73.980608,40.730102,-73.89667,40.755362,01-02-2011,21:39:00,UTC,Tuesday
-73.86268,40.768883,-73.962372,40.717723,28-03-2011,14:46:00,UTC,Monday
-73.965888,40.767897,-73.952243,40.781567,08-02-2012,20:50:00,UTC,Wednesday
-73.962708,40.778437,-73.998848,40.76134,24-07-2013,17:34:00,UTC,Wednesday
-73.99081,40.756307,-73.978855,40.76436,21-02-2014,09:15:00,UTC,Friday
-73.971634,40.782204,-73.961914,40.776104,20-01-2015,09:20:52,UTC,Tuesday
-73.997492,40.724422,-73.974832,40.759865,21-01-2010,16:40:04,UTC,Thursday
-73.982689,40.743866,-73.982689,40.743866,25-03-2011,15:10:06,UTC,Friday
-73.989317,40.747677,-73.95765,40.78289,09-03-2012,10:43:00,UTC,Friday
-73.978777,40.75349,-73.971414,40.765999,25-10-2013,14:02:05,UTC,Friday
-73.982816,40.762972,-73.9758,40.752277,14-02-2010,17:27:02,UTC,Sunday
-73.961597,40.810307,-73.994467,40.735512,11-10-2012,19:32:00,UTC,Thursday
-73.972057,40.79708,-74.003555,40.756396,23-01-2014,13:05:13,UTC,Thursday
-73.977577,40.78416,-73.987263,40.762758,30-12-2009,00:41:00,UTC,Wednesday
-73.974741,40.752834,-74.007905,40.740429,29-08-2011,19:06:58,UTC,Monday
-73.983406,40.730064,-73.9775,40.754222,21-08-2013,10:08:51,UTC,Wednesday
-73.956558,40.775298,-73.973826,40.779213,11-10-2012,13:20:53,UTC,Thursday
-74.000192,40.714427,-73.988662,40.727292,24-07-2013,00:12:00,UTC,Wednesday
-73.992867,40.730262,-73.978288,40.751217,21-10-2014,07:32:00,UTC,Tuesday
-73.982382,40.751299,-73.97437,40.748589,10-08-2011,18:15:48,UTC,Wednesday
-73.995002,40.745175,-74.000607,40.746222,21-03-2012,20:47:00,UTC,Wednesday
-73.789092,40.642532,-73.975352,40.782227,28-05-2012,18:22:00,UTC,Monday
-73.980179,40.74582,0,0,28-10-2014,15:42:08,UTC,Tuesday
-73.972792,40.786585,-73.972792,40.786585,05-06-2010,23:56:00,UTC,Saturday
-73.953738,40.778818,-73.962523,40.774934,19-09-2010,16:56:21,UTC,Sunday
-73.982262,40.771324,-73.976965,40.76419,03-10-2010,12:36:58,UTC,Sunday
-73.973218,40.743888,-73.957833,40.772698,10-04-2014,08:28:38,UTC,Thursday
-74.003105,40.749207,-73.994072,40.759186,12-03-2015,18:13:43,UTC,Thursday
-73.997161,40.752308,-74.021454,40.625237,14-04-2010,00:13:12,UTC,Wednesday
-73.978778,40.76088,-73.872922,40.774275,21-07-2010,07:00:00,UTC,Wednesday
-73.979057,40.763052,-73.972785,40.76163,11-04-2014,07:41:00,UTC,Friday
-73.990008,40.768078,-74.014995,40.711157,25-05-2010,07:33:00,UTC,Tuesday
-73.993046,40.752591,-73.978615,40.752387,05-10-2013,08:24:19,UTC,Saturday
-73.972964,40.756631,-73.970441,40.762274,21-10-2011,02:34:39,UTC,Friday
-73.945415,40.773465,-73.969658,40.765412,06-10-2009,08:21:00,UTC,Tuesday
-73.992003,40.730585,-73.998627,40.719707,03-04-2010,19:09:00,UTC,Saturday
-73.986208,40.767128,-73.989613,40.758862,11-12-2014,06:10:19,UTC,Thursday
-73.999772,40.718285,-73.973738,40.766718,27-12-2009,13:31:00,UTC,Sunday
-73.971107,40.755337,-73.993858,40.746159,21-01-2015,21:40:35,UTC,Wednesday
-73.977064,40.788216,-73.962254,40.779627,03-04-2010,20:19:58,UTC,Saturday
-73.972353,40.741417,-73.877978,40.71062,13-09-2010,20:35:40,UTC,Monday
-74.004889,40.741848,-74.006352,40.710385,13-02-2012,00:20:23,UTC,Monday
-73.94013,40.70859,-73.949712,40.681232,21-03-2014,01:17:00,UTC,Friday
-73.987158,40.757719,-73.982827,40.742128,20-06-2014,13:35:25,UTC,Friday
-73.966897,40.769753,-73.97625,40.751705,04-11-2009,19:41:00,UTC,Wednesday
-74.007603,40.74016,-73.966638,40.761232,23-11-2009,14:16:00,UTC,Monday
-74.00059,40.710454,-74.023889,40.609115,29-01-2014,08:59:16,UTC,Wednesday
-73.965018,40.806658,-73.971233,40.763905,16-02-2009,14:12:00,UTC,Monday
-73.974693,40.758899,-74.011079,40.710341,25-04-2010,17:57:46,UTC,Sunday
-73.994692,40.741242,-73.978807,40.750407,29-08-2013,10:39:00,UTC,Thursday
-73.976983,40.776741,-73.978327,40.782943,27-02-2009,06:58:48,UTC,Friday
-74.016517,40.714279,-73.971932,40.756787,22-03-2013,13:05:49,UTC,Friday
-73.965118,40.759472,-73.975305,40.786983,17-05-2009,12:09:00,UTC,Sunday
-73.970453,40.758477,-73.943962,40.746567,31-10-2009,12:14:00,UTC,Saturday
-73.980983,40.774274,-73.992468,40.748948,31-10-2010,11:51:15,UTC,Sunday
-73.948783,40.773948,-73.974477,40.78757,09-10-2012,16:30:28,UTC,Tuesday
-73.963821,40.777039,-73.974716,40.76199,27-03-2015,12:26:41,UTC,Friday
-73.965327,40.759211,-73.974001,40.747557,05-02-2009,18:04:04,UTC,Thursday
-73.986335,40.74581,-73.950838,40.770803,02-03-2009,13:59:34,UTC,Monday
-73.863462,40.769505,-73.863462,40.769505,16-10-2011,18:13:00,UTC,Sunday
-73.785866,40.648522,-73.993609,40.713771,30-10-2011,15:25:57,UTC,Sunday
-73.990857,40.734152,-73.995267,40.696562,07-09-2013,14:21:00,UTC,Saturday
-73.863347,40.76991,-73.9875,40.749765,23-09-2014,22:53:31,UTC,Tuesday
-74.004572,40.74215,-73.998482,40.732367,02-04-2009,18:39:00,UTC,Thursday
-73.862978,40.7688,-73.995259,40.735687,09-06-2014,14:29:17,UTC,Monday
0,0,0,0,28-10-2010,19:13:50,UTC,Thursday
-74.012717,40.702392,-73.952868,40.772148,21-12-2010,17:56:00,UTC,Tuesday
-73.980686,40.764774,-74.005672,40.725937,24-08-2011,20:04:42,UTC,Wednesday
-73.987057,40.74766,-73.987317,40.740127,20-10-2009,13:43:00,UTC,Tuesday
-73.885317,40.773075,-73.981432,40.780945,07-02-2011,11:14:03,UTC,Monday
-73.987973,40.72406,-73.996315,40.737161,20-03-2011,03:05:03,UTC,Sunday
-74.015247,40.710657,-73.993383,40.730962,27-03-2014,21:02:00,UTC,Thursday
-73.871909,40.773899,-73.954261,40.736694,02-06-2014,19:52:45,UTC,Monday
-73.98001,40.786089,-73.984208,40.779864,09-11-2009,21:14:12,UTC,Monday
-73.96282,40.775052,-73.96811,40.77109,25-01-2012,10:19:00,UTC,Wednesday
-73.978173,40.782602,-73.952172,40.781205,28-01-2012,21:53:00,UTC,Saturday
-73.956116,40.778656,-73.98999,40.756748,24-01-2015,21:16:20,UTC,Saturday
-73.996335,40.723858,-74.001342,40.762555,02-08-2009,10:34:00,UTC,Sunday
-73.952802,40.776442,-73.994125,40.754268,20-05-2009,03:14:00,UTC,Wednesday
-74.007712,40.732252,-73.992535,40.744764,28-08-2009,08:49:08,UTC,Friday
-73.989809,40.756453,-73.982034,40.757769,29-05-2010,10:12:55,UTC,Saturday
-73.97881,40.764742,-73.974457,40.752282,21-01-2011,13:56:00,UTC,Friday
-73.995,40.726117,-73.993211,40.722835,25-02-2012,09:55:25,UTC,Saturday
-73.98494,40.774039,-73.967367,40.762903,15-05-2012,07:40:16,UTC,Tuesday
-73.949697,40.780571,-73.960697,40.799796,13-03-2014,21:13:57,UTC,Thursday
-73.78489,40.64591,-73.989518,40.756703,17-07-2014,19:03:12,UTC,Thursday
-73.990643,40.756132,-73.976704,40.750625,25-05-2011,10:37:08,UTC,Wednesday
-73.991022,40.734339,-73.968363,40.762346,25-04-2010,10:51:21,UTC,Sunday
-73.985373,40.741911,-74.005227,40.715571,25-11-2012,02:11:16,UTC,Sunday
-74.00457,40.74211,-73.993306,40.722753,15-05-2014,17:48:09,UTC,Thursday
-73.980732,40.750685,-73.98914,40.737112,01-06-2009,20:38:00,UTC,Monday
-74.004147,40.730266,-74.005856,40.730915,08-08-2009,21:34:03,UTC,Saturday
-73.9853,40.76073,-73.9856,40.75848,16-12-2014,21:59:00,UTC,Tuesday
-73.999674,40.72013,-73.986478,40.726402,19-05-2011,00:01:52,UTC,Thursday
-73.99951,40.738495,-73.97729,40.722683,03-03-2012,15:44:00,UTC,Saturday
-74.013666,40.70938,-74.003287,40.722824,17-03-2013,08:53:47,UTC,Sunday
-73.959611,40.762536,-73.944149,40.784083,05-11-2014,13:10:23,UTC,Wednesday
-73.97559,40.755228,-73.96376,40.774065,30-11-2011,18:07:00,UTC,Wednesday
-73.955291,40.776982,-73.941653,40.801254,27-06-2014,17:25:11,UTC,Friday
-73.953865,40.77092,-73.954063,40.774731,08-01-2015,10:16:28,UTC,Thursday
-73.984453,40.76187,-73.953841,40.777047,10-06-2009,17:40:10,UTC,Wednesday
-74.004311,40.71949,-73.977008,40.743099,28-08-2010,16:06:40,UTC,Saturday
-73.984002,40.775525,-73.971927,40.795735,26-06-2012,19:45:00,UTC,Tuesday
-73.987926,40.718353,-73.956743,40.70803,12-02-2012,00:34:19,UTC,Sunday
-73.972252,40.762617,-73.961365,40.777307,10-05-2012,07:39:00,UTC,Thursday
-73.985799,40.747609,-73.979546,40.744451,21-06-2009,23:05:23,UTC,Sunday
-74.000653,40.757717,-73.97878,40.762182,04-01-2010,17:40:00,UTC,Monday
-73.984498,40.759385,-73.985948,40.72952,09-09-2010,19:30:10,UTC,Thursday
-73.990097,40.774068,-73.961443,40.764342,21-05-2012,10:47:10,UTC,Monday
-74.004855,40.741868,-73.985986,40.747375,22-03-2013,21:21:31,UTC,Friday
0,0,0,0,04-11-2010,23:58:00,UTC,Thursday
-73.975443,40.748997,-73.952915,40.771777,26-11-2010,11:56:00,UTC,Friday
-73.960417,40.766189,-73.95783,40.77048,25-12-2013,12:15:40,UTC,Wednesday
-74.001193,40.756992,-73.990395,40.736767,17-08-2009,17:59:00,UTC,Monday
-73.863103,40.769645,-73.859252,40.767608,03-03-2011,09:19:00,UTC,Thursday
-74.006435,40.733102,-74.000922,40.724002,18-09-2011,15:24:00,UTC,Sunday
-73.994755,40.725033,-74.004373,40.738063,13-06-2012,20:09:00,UTC,Wednesday
-73.966629,40.761349,-73.954613,40.76965,02-04-2015,22:51:43,UTC,Thursday
-73.98942,40.735828,-73.97967,40.732947,19-03-2009,14:24:00,UTC,Thursday
-73.98155,40.749667,-73.974478,40.762392,06-10-2009,14:29:00,UTC,Tuesday
-74.006932,40.71602,-73.985233,40.753255,06-05-2011,10:26:00,UTC,Friday
-74.004321,40.733312,-74.006712,40.708232,22-08-2013,00:06:59,UTC,Thursday
-73.949637,40.780273,-73.904578,40.860845,13-11-2010,02:54:00,UTC,Saturday
-73.998241,40.722727,-73.984274,40.729187,13-10-2009,20:33:05,UTC,Tuesday
-73.963917,40.762273,-73.977453,40.745312,03-11-2009,21:46:18,UTC,Tuesday
-73.721465,40.861093,-73.556913,40.827147,04-05-2011,22:46:00,UTC,Wednesday
-73.974977,40.756615,-73.962144,40.779072,18-07-2010,09:12:17,UTC,Sunday
-73.977356,40.750435,-73.975464,40.758793,06-03-2015,11:51:35,UTC,Friday
-73.96848,40.770906,-73.971546,40.766238,03-08-2009,13:38:26,UTC,Monday
-73.99065,40.761093,-74.01066,40.714675,10-08-2011,20:29:00,UTC,Wednesday
0,0,0,0,16-06-2010,15:52:35,UTC,Wednesday
-73.991301,40.750027,-73.983344,40.728329,13-12-2014,18:28:41,UTC,Saturday
-73.969198,40.790568,-73.98187,40.768048,09-05-2009,20:20:00,UTC,Saturday
-73.996004,40.763909,-73.98344,40.767966,26-07-2010,11:56:00,UTC,Monday
-73.974047,40.739883,-74.013503,40.708087,16-02-2011,22:38:00,UTC,Wednesday
-73.969548,40.785334,-73.957264,40.777015,01-09-2013,19:39:05,UTC,Sunday
-74.00635,40.733117,-73.971267,40.782572,23-02-2009,20:48:00,UTC,Monday
-73.981608,40.73285,-73.997587,40.685733,29-09-2009,01:43:00,UTC,Tuesday
-73.9835,40.738305,-73.989393,40.747734,11-04-2012,09:57:08,UTC,Wednesday
-73.972522,40.762177,-73.981312,40.763582,04-12-2012,16:31:00,UTC,Tuesday
-73.984092,40.737395,-74.002517,40.733688,22-02-2013,23:29:52,UTC,Friday
-73.988009,40.758651,-73.991806,40.749517,20-10-2013,08:25:06,UTC,Sunday
-74.005093,40.719055,-73.975477,40.681337,11-03-2010,20:09:00,UTC,Thursday
-73.991933,40.755069,-73.964388,40.756199,20-04-2011,15:29:15,UTC,Wednesday
-73.98392,40.72557,-73.99197,40.723977,12-04-2012,10:40:00,UTC,Thursday
-73.991258,40.717152,-73.959568,40.761058,15-08-2012,09:58:00,UTC,Wednesday
-73.956088,40.779506,-73.958768,40.800079,15-12-2013,14:31:06,UTC,Sunday
-73.975677,40.754798,-73.989915,40.76061,18-03-2009,12:13:00,UTC,Wednesday
-73.92835,40.763473,-73.988936,40.748685,05-09-2010,04:26:17,UTC,Sunday
-73.998041,40.729265,-73.975802,40.728305,20-11-2011,12:25:18,UTC,Sunday
-73.997721,40.736359,-73.981005,40.759066,06-12-2012,06:28:45,UTC,Thursday
-74.00874,40.713842,-74.008465,40.720572,08-05-2013,07:02:00,UTC,Wednesday
-74.003613,40.748461,-73.979635,40.767112,03-09-2009,10:29:29,UTC,Thursday
-73.998673,40.734977,-73.994292,40.738795,16-12-2010,14:59:00,UTC,Thursday
-73.983273,40.731678,-73.96369,40.677287,13-09-2011,02:47:00,UTC,Tuesday
-73.962132,40.773884,-73.988434,40.737404,06-08-2014,20:35:06,UTC,Wednesday
-73.870895,40.773469,-73.891744,40.762558,09-10-2012,17:35:06,UTC,Tuesday
-73.776856,40.645037,-73.992562,40.756719,07-02-2013,20:43:51,UTC,Thursday
-74.004335,40.752702,-73.948238,40.77978,25-04-2013,16:04:00,UTC,Thursday
-73.96674,40.761097,-73.993725,40.72107,13-04-2014,18:06:00,UTC,Sunday
-73.863892,40.769566,-73.995834,40.764412,26-04-2015,10:02:56,UTC,Sunday
-73.786412,40.645266,-73.95688,40.77919,29-04-2010,06:23:49,UTC,Thursday
-74.005192,40.720358,-74.002746,40.760575,22-10-2012,16:58:27,UTC,Monday
-73.981497,40.716547,-73.947865,40.836107,25-05-2014,03:16:00,UTC,Sunday
-73.948058,40.783192,-73.988217,40.736252,18-04-2009,14:59:00,UTC,Saturday
-74.004375,40.742242,-74.006232,40.733477,17-10-2011,22:47:00,UTC,Monday
-73.983211,40.761532,-73.991805,40.748926,22-11-2014,20:20:01,UTC,Saturday
-73.987434,40.750568,-73.98468,40.732563,04-04-2015,19:21:52,UTC,Saturday
-73.969694,40.753137,-74.010153,40.719919,16-08-2009,17:24:21,UTC,Sunday
